url,name,abbr,
http://iashe.eu/en/periodicals-journals-academy,International Academy of Science and Higher Education,IASHE,
http://www.iaset.us/index.php,"International Academy of Science, Engineering and Technology",IASET,
http://international-aset.com/index.html,"International Academy of Science, Engineering and Technology",International ASET,
http://iastem.org/,"International Academy of Science, Technology, Engineering and Management",,
http://www.iap.org/,International Academy Publishing,IAP,
http://www.iaria.org/,"The International Academy, Research and Industry Association",IARIA,
http://www.intlafr.com/index.html,International Advances for Research,,
http://iadces.com/,"International Agency for Development of Culture, Education and Science",,
http://www.academians.org/,International Association for Academians,,
http://www.iaet.net/,International Association for Engineering & Technology,,
http://www.iaeme.com/about.asp,International Association for Engineering and Management Education,IAEME,
http://www.aicit.org/publications.html,"International Association for Information, Culture, Human and Industry Technology",,
http://www.iacsit.org/,International Association of Computer Science and Information Technology,IACSIT Press,
http://iaaet.org/,International Association of Advances in Engineering and Technology,IAAET,
http://iaetr.org/,International Association of Engineering & Technology Researchers,IAETR,
http://www.iajc.org/overview.html,International Association of Journals & Conferences,IAJC,
http://iasir.net/index.html,International Association of Scientific Innovation and Research,IASIR,
http://iatei.org/,International Association of Technology Education & Industry,,
http://www.bhssci.com/,International Bauhaus Science Press,,
http://icbr.net/,International Center for Business Research,,
http://www.icidr.org/index.php,International Centre for Integrated Development Research,ICIDR,
http://www.icoci.org/,International Centre of Culture Inventory,,
http://www.i-cses.com/,International Computer Science and Engineering Society,ICSES,
http://www.icgst.com/,International Conference on Computer Science and Engineering,,
http://idosi.org/index.htm,International Digital Organization for Scientific Information,IDOSI,
http://www.iedrc.org/,International Economics Development and Research Center,IEDRC,
http://www.ierfinfo.com/,International Education Research Foundation,IERF,
http://www.publisher.ijier.net/,International Educative Research Foundation And Publisher,,
http://internationalejournals.com/,International eJournals,,
http://www.ifgdg.org/,International Formulae Group,IFG,
http://www.ifrsa.org/,International Forum of Researchers Students and Academician,IFRSA,
http://infomesr.org/en/home,International Foundation for Modern Education and Scientific Research,INFOMESR,
http://www.ifrnd.org/,International Foundation for Research and Development,,
http://www.ihasr.org/,International House for Academic Scientific Research [Link dead as of 2013-01-02],,
http://www.ssmrae.com/,International Indexed Refereed Research Journal,,
http://www.information-iii.org/,International Information Institute,,
http://iipccl.org/,"International Institute for Private, Commercial and Competition Law",,
http://www.iiste.org/Journals/,"International Institute for Science, Technology and Education",IISTE,International Knowledge Sharing Platform
http://www.iieng.org/journals.php,International Institute of Engineers,IIE,
http://theiier.org/Conference/Singapore/1/ICSTEM/publication.php,International Institute of Engineers & Researchers,,
http://www.iiis.org/,International Institute of Informatics and Systemics,,
http://www.iisir.org/,International Institute of Science & Industry Research,IISIR,
http://internationalinventjournals.org/index.html,International Invention Journals,,
http://ijcu.us/,International Journal of College & University,IJCU,
http://www.ijrdo.org/,International Journal of Research & Development Organisation,IJRDO,
http://www.ijpg.org/,International Journal Publishers Group,,
http://www.theinternationaljournal.org/ojs/index1.htm,The International Journal Research Publications,TIJ Research Publications,
https://ijddmr.wordpress.com/,International Journals,Yadav Scientific Journals Publishers,
http://www.internationaljournals.co.in/titles.aspx,International Journals.co.in,,
http://internationaljournalsforresearch.com/index.php,International Journals for Research,IJR,
http://ijrgroup.com/,International Journals for Research,IJR Group,
http://www.ijronline.com/,International Journals for Researchers,,
http://www.eu-print.org/ilk.php,International Journal of Academic Research,Publisher,
http://www.ijens.org/,International Journals of Engineering & Sciences,,
http://www.ijmr.net.in/,International Journals of Multi Dimensional Research,,
http://www.ijmra.us/,International Journals of Multidisciplinary Research Academy,,
http://www.ijnngt.org/index.php,International Journals of N&N Global Technology,IJNNGT,
http://intjr.com/index.php,International Journals of Research,INTJR,
http://gssrr.org/,International Journals of Research Papers,IJRP,
http://ijsht-journals.org/,International Journals of Sciences and High Technologies,IJSHT,
http://www.ijsk.org/,International Journals of Scientific Knowledge,IJSK,
http://www.ijsrpub.com/,International Journals of Scientific Research Publications,IJSRPUB,
http://ijscience.com/default.htm,International Journals of Scientific Research,IJSR,
http://www.ikpresse.com/,International Knowledge Press,,
http://www.inast.org/,International Network for Applied Sciences and Technology,,
http://www.innspub.net/,International Network for Natural Sciences,INNSPUB,
http://insii.com/index.php,International Network for Scientific & Industrial Information,,
http://www.ioksp.com/index.html,International Online Knowledge Services Provider,IOKSP,
http://www.iomcworld.com/publications.htm,International Online Medical Council,IOMC,
http://www.ocerint.org/index.php/homepage,International Organization Center of Academic Research,OCERINT,
http://iosi.in/,International Organization of Scientific Invention,IOSI,
http://iosrjournals.org/index.html,International Organization of Scientific Research,IOSR Journals,
http://iosrd.org/,International Organization of Scientific Research and Development,IOSRDD,
http://www.internationalpostgraduatenetwork.org/,International Postgraduate Network,IPN Network,
http://ipco-co.com/,International Publisher & C.O,IPCO,
http://ipasj.org/index.htm,International Publisher for Advanced Scientific Journals,IPASJ,
http://lsrj.in/,"International Recognition Multidisciplinary Research Journals, Monthly Publish",,
http://www.lsrj.in/,International Recognition Research Journals,,
http://www.iracst.org/home.htm,"International Research Association of Computer Science, & Technology",IRACST,
http://www.oiirj.org/,International Research E-Journals,,
http://www.irgjournals.org/,International Research Group,,
http://resjournals.com/,International Research Journals,"Accra, Ghana",
http://www.interesjournals.org/,International Research Journals,"Lagos, Nigeria",
http://www.irocsjournals.org/irocs/home.php,International Research Organization of Computer Science,IROCS,
http://www.irphouse.com/,International Research Publication House,IRPH,
http://www.inposo.org/,International Research Society For Promotion of Science,INPOSO,
http://internationaljournalofresearch.org/,International Scholarly Open Access Research,ISOAR,
http://internationalscholarsjournals.org/,International Scholars Journals,,
http://www.isrjournals.org/,International Science & Research Journals,ISRJ/ISRJournals,
http://www.isamedjournals.com/,International Science and Medical Journals,isaMed,
http://www.isca.in/,International Science Community Association,,
http://isacorporation.org.in/,International Scientific Academic Corporation,,
http://www.isaet.org/,International Scientific Academy of Engineering & Technology,,
http://iserp.org/,International Scientific Engineering and Research Publications,,
http://isij.in/,International Scientific Invention Journals,,
http://www.scientific-publications.net/,International Scientific Publications,,
http://www.isroset.org/,"International Scientific Research Organization for Science, Engineering and Technology",ISROSET,
http://isroj.net/index.php?menu=home,International Scientific Research Organization Journals,ISROJ,
http://acjournal.in/,International Skill Research Journals,,
http://www.iserd.co/,International Society for Engineering Research and Development,ISERD,
http://iser.co/,International Society for Engineers and Researchers,ISER,
http://isgsemjournal.blogspot.com/,International Society for green.sustainable engineering and management,,
http://iszr.org/Jrs/index.php/index/index,International Society for Zoological Research,ISZR,
http://www.istp.org.in/,International Society of Thesis Publication,ISTP,
http://www.isurs.org/,International Society of Universal Research in Sciences,EyeSource,
http://theiti.net/,International Technology Innovation,ITi,
http://internationaljournals.co.in/,InternationalJournals.co.in,,
http://www.ispub.com/,Internet Scientific Publications,,
http://interscience.org.uk/,Interscience Journals,,
http://www.interscience.in/,Interscience Open Access Journals,,
http://inter-use.com/,International Union of Scence and Education,Inter-USE,
http://intuitionjournals.org/,Intuition Journals,,
http://inventionjournals.org/,Invention Journals,,
http://www.ioreinternational.org/,IORE International,,
http://www.iospublishing.org/,Institute of Science Publishing,IOS Publishing,
http://iosrjournals.org/index.html,International Organization of Scientific Research,,
https://www.iprobegrp.com/,iProbe Group,,
http://www.irapub.com/,Ira Publications,,
http://theired.org/organizer.html,IRED International Journals,,
http://irojournals.com/index.html,IRO Journals,,
http://www.irosss.org/,International Research Organization of Sciences and Social Sciences,IROSSS,
http://www.isaacpub.org/Home.aspx,Isaac Scientific Publishing,,
http://iserjournals.com/,iSER Publications,,
http://ishitvtech.in/#,Ishitv Technologies,,
http://www.isisn.org/,ISISnet,,
http://www.iwnest.com/index.html,Islamic World Network for Environmental Science and Technology,IWNEST Publisher,
http://ispacs.com/,International Scientific Publications and Consulting Services,ISPACS,
http://ivyunion.org/,Ivy Union Publishing,,
http://jabalpurmanagementassociation.co.in/Journals.aspx,Jabalpur Management Association,,
http://www.jacobspublishers.com/index.php,Jacobs Publishers,,
http://jacsdirectory.com/jacs/index.php,JACS Directory,,
http://jaypeejournals.com/,Jaypee Journals,,
http://www.jetpublishing.org/index.html,JET Publishing,,
http://journals-of-scientifcs-rd.com/,Journals of Scientifics R&D,,
http://www.josephpublishinggroup.com/,Joseph Publishing Group,,
http://www.journaldynamics.org/,Journal Dynamics,,
http://www.journalissues.org/index.php,Journal Issues,,
http://www.journalnetwork.org/,Journal Network,,
http://jupapadoc.startlogic.com/compresearch/,Journal of Comprehensive Research,,
http://www.johronline.com/,Journal of Harmonized Research Publications,,
http://www.jiaats.com/index.php,Journal of The International Association of Advanced Technology and Science,JIAATS,
https://journalsclub.com/,Journals Club & Co.,,
http://www.journalspub.com/,Journals Pub,,
http://www.journalsbank.com/,JournalsBank,,
http://www.jscholaronline.org/list-of-journals.php,JScholar Journals,,
http://www.jscimedcentral.com/,JSciMed Central,,
http://julypress.com/,July Press,,
http://juniperpublishers.com/,Juniper Publishers,,
http://jyotiacademicpress.net/,Jyoti Academic Press,,
http://www.kaavpublications.org/,KAAV Publications,,
http://www.kjournals.org/,Kaleidoscope Journals,,
http://www.kwpublisher.com/,KambohWell Publisher Enterprises,,
http://www.krepublishers.com/KRE-New-J/index.html,Kamla Raj Enterprises,KRE Publishers,
http://www.journals.ke-i.org/index.php/index/index,KEI Journals,,
http://www.kejapub.com/,KEJA Publications,,
http://www.kenkyuonline.org/,Kenkyu Group,,
http://www.keyresearchjournals.org/,Key Research Journals,KRJ,
http://kibanresearchpublications.com/index.html,Kiban Research Publications,,
http://www.kindipublication.com/home.html,Kindi Publication,,
http://www.knowledgepublishinghouse.com/index.html,Knowledge Publishing Printing & Distribution House,,
http://www.knowledgebasepublishers.org/,Knowledgebase Publishers,,
http://www.knowledgecuddle.com/,KnowledgeCuddle Publication,,
http://www.knowledgespublisher.com/,KnowledgesPublisher,,
http://www.knowledgia.net/,Knowledgia Scientific,formerly Knowledgia Review,
http://euacademic.org/,Kogaion Publishing Center,,
http://kowsarpub.com/en/,Kowsar Publishing,,
http://www.kozmenkopublishing.com/,Kozmenko Science Publishing,,
http://www.krishisanskriti.org/Jounrals.php?title=Journals,Krishi Sanskriti,,
http://kspjournals.org/,KSP Journals,,
http://www.kypublications.com/,KY Publications,,
http://www.ladderpublishers.org/,Ladder Publishing House,,
http://www.landmarkresearchjournals.org/lrjbme/index.php,Landmark Research Journals,,
http://www.thelar.org/,LAR,,
http://lawarencepress.com/,Lawarence Press,,
http://www.lecolinkresearchjournals.org/index.php,Lecolink Research Journals,,
http://www.lectitojournals.com/,Lectito Journals,,
http://www.ajssh.leena-luna.co.jp/,Leena & Luna International,,
http://lexispublisher.com/index.html,Lexis Publisher,,
http://thelar.ca/,Library of Academic Resources,LAR,
http://www.lifescienceglobal.com/,Lifescience Global,,
http://www.lifescifeed.com/index.htm,LifeSciFeed Ventures,,
http://www.lighthousejournals.org/index.php,Lighthouse Journal Publication,Lighthouse Journals,
http://literatipublishers.com/Journal/index.html,Literati Scientific and Publishers,Literati Publishers,
http://journalspress.com/,London Journals Press,,
http://www.lbrpublishing.com/,Longbridge Publishing Company,,
http://lookacademy.nl/,Look Academic Publishers,,
http://loremjournals.com/index.php,Lorem Journals,,
http://www.macoctagonjournals.org/,Macoctagon Journals,,
http://macrojournals.com/home,macroJournals,,
http://www.macrothink.org/,Macrothink Institute,,
http://www.macroworldpub.com/,MacroWorld,,
http://madridge.org/,Madridge Publishers,,
http://mainspringer.com/pub_site/,Mainspringer,,
http://www.managementjournals.org/index.php,Management Journals,,
http://www.sciencepub.net/,Marsland Press,,
http://www.marynsam.co.uk/,Mary and Sam Research Academia,,
http://miredu.org/,Maryland Institute of Research,,
http://www.masaumnet.com/,MASAUM Network,,
http://www.mathewsopenaccess.com/,Mathews Open Access Journals,,
http://maxwellsci.com/jlist.php,Maxwell Scientific Organization,,
http://www.mayfeb.com/OJS/,MAYFEB Technology Development,,
http://mcmed.us/,McMed International,,
http://measpublishing.co.uk/,Meas Publishing Ltd,,
http://www.mecs-press.org/,Modern Education and Computer Science Press,MECS ,
http://medcraveonline.com/,MedCrave,,
http://www.ghrnet.org/index.php/index/index,Medical science,,
http://medical.sciencejournals.cc/,Medical Science Journals [Link dead as of 2012-11-14],,
http://www.medipacademy.com/,Medip Academy,,
http://mcser.org/,Mediterranean Center of Social and Educational Research,MCSER,
http://www.medtechnano.com/,MEDNANO Publications,,
http://www.medwelljournals.com/home.php,Medwell Journals,,
http://medwinpublishers.org/,Medwin Publishers,,
http://meghanapublications.com/index.php#MEGHANA,Meghana Publications,,
http://www.mehtapress.com/,Mehta Press,,
http://meritresearchjournals.org/index.htm,Merit Research Journals,,
http://www.mrpress.org/,Meta Research Press,,
http://www.mnkjournals.com/index.htm,MNK Publication,,
http://www.modernrespub.org/,Modern Research Publishers,,
http://modernscientificpress.com/,Modern Scientific Press,,
https://www.mrscholar.com/,Mr. Scholar,,
http://www.muhammadon.org/index.php,Muhammadon Centre for Research and Development,MCRD,
http://www.mukpublications.com/,MuK Publications & Distributions,,
http://www.multidisciplinaryjournals.com/,Multidisciplinary Journals,,
http://mustangjournals.com/index.html,Mustang Journals,,
http://www.nngt.org/,N&N Global Technology,NNGT,
http://www.npplweb.com/,Narain Publishers Pvt. Ltd,NPPL,
http://national-science.ru/,National Association of Scholars,Национальная ассоциация ученых / НАУ,
https://www.ncnp.org/medical-journals.html,National College of Physicians,,
http://www.naturalspublishing.com/index.asp,Natural Sciences Publishing Corporation,,
http://naturepub.org/,Naturepub,,
http://www.naukpublication.org/,Nauk Publication,,
http://www.nemisjournals.org/,Nemis Journals,,
http://www.nessapublishers.com/index.php,Nessa Publishers,NP,
http://www.netjournals.org/,Net Journals,,
http://www.newcpress.com/,New Century Publishing Group,,
http://www.newcenturyscience.com/,New Century Science Press,,
http://ndpublisher.in/index.php,New Delhi Publisher,,
http://www.newgroundresjournals.org/,New Ground Research Journals,,
http://web.newscienceseries.com/,New Science Series Journals,NSSJ,
http://www.newscientistpublish.com/,New Scientist Publishers,,
http://www.newworldpub.com/homepage.html,New World Publishing,,
http://www.newwsa.com/,New World Sciences Academy,,
http://www.newpubli.com/index.shtml,Newpubli,,
http://nexusacademicpublishers.com/,Nexus Academic Publishers,NAP,
http://nhsjournals.org/,nhsJournal,,
http://napublisher.org/,Noble Academic Publisher,NAP,
http://www.nobel.gen.tr/,Nobel International Journals,,
http://nobleresearch.org/,NobleResearch,,
http://www.nonolympictimes.org/,Non Olympic Times,,
http://www.narpub.com/,North American Research Publishing,,
http://www.nairjc.com/,North Asian International Research Journal Consortium,NAIRJC,
http://www.naun.org/wseas/cms.action,North Atlantic University Union,,
https://www.notoare.com/,Noto-are,,
http://novaexplore.com/,Nova Explore Publications,,
http://www.nvlscience.com/,Novel Science,,
http://www.noveltyjournals.com/,Novelty Journals,,
http://novusscientia.org/index.php,Novus Scientia Journals,,
http://nucleionline.org/,Nuclei Online,,
http://oapublishinglondon.com/index.php,OA Publishing London,,
http://oaepublish.com/,"OAE Publishing, Inc.",OAE,
http://oakfortressjournals.org/index.php,Oak-Fortress Journals,,
http://www.oaspjournal.org/,OASP Journals,,
http://oceanicjournals.org/,Oceanic Journals,,
http://ologyscience.com/index.php,Ology Science,,
http://www.omicsonline.org/,OMICS International,,
http://ommegaonline.com/,Ommega Publishers,,
http://www.onecentralpress.com/,OneCentral Press,,
http://onlinejournals.oscij.com/index.php/index/index,Online Journals Management System,OJMS,
http://onlineresearchjournals.org/index.htm,Online Research Journals,,
http://onlinesciencepublishing.com/,Online Science Publishing,,
http://www.opastonline.com/,OPAST,,
http://openaccessebooks.com/,Open Access eBooks,,
http://www.openacademicpress.de/,Open Academic Press,,
http://theojal.com/,Open Access Journal Limited,The OJAL,
http://www.openaccessjournals.com/,Open Access Journals,,
http://oaj-pc.com/,Open Access Journals Publishing Company,,
http://www.oalib.com/,Open Access Library,,
http://www.openaccesspub.org/,Open Access Pub,,
http://oap-journals.org/index.php,Open Access Pub [alt],,
http://oapub.org/edu/index.php/index,Open Access Publishing Group,,
http://openaccessscience.com/,Open Access Science Research Publisher,OASRP,
http://oatext.com/,Open Access Text,"OAT, OA Text",
http://www.obm-pc.com/,Open BioMedical Publishing Corporation,OBM,
http://ambs-journal.co.uk/ojs-2.4.7-1/index.php/index,Open Journal Systems,,
http://okjournals.org/,Open Knowledge Journals,,
http://www.orslib.org/index.html,Open Research and Science Library,ORSlib,
http://www.openresearchnetwork.org/,Open Research Network,,
http://www.open-knowledge-society.org/,Open Research Society,,
http://www.openscienceonline.com/,Open Science,,
http://www.opensciencepublications.com/,Open Science Publications,,
http://openventio.org/,Openventio Publishsers,,
http://oprscience.com/,OPR Science,,
http://www.orb-academic.org/,ORB Academic Publisher,,
http://www.orbitjournals.com/index.php,Orbit Research and Development,,
http://www.oricpub.com/,ORIC Publications,,
http://ozelacademy.com/,Ozean Publications,,
http://pacesetteronlinepublishers.org/,Pacesetter Online Publishers,,
http://pacificejournals.com/,Pacific Group of e-Journals,PaGe,
http://www.pakinsight.com/,Pak Publishing Group,,
http://psmpublishers.org/,Pakistan Science Mission,PSM,
http://www.palgojournals.org/,Palgo Journals,,
http://prlpublisher.com/,Panacea Research Library,,
http://www.paperpublications.org/,Paper Publications,,
http://www.papersciences.com/,PaperSciences Research Publisher,,
http://www.paramountjournals.com/,Paramount Journals,,
http://pbsjournals.com/index.php,PBS Journals,,
http://www.peakjournals.org/index.html,Peak Journals,,
http://www.pearlpub.com/,Pearl Publication,,
http://www.pearlresearchjournals.org/,Pearl Research Journals,,
http://www.peertechz.com/,Peertechz,Peer Teechz,
http://pelagiaresearchlibrary.com/index.html,Pelagia Research Library,,
http://www.pencilacademicpress.org/,Pencil Academic Press,,
http://pezzottaitejournals.net/pezzottaite/,Pezzottaite Journals,,
http://www.pharmaintelligence.org/,Pharma Intelligence,,
http://www.pharmapublisher.com/,Pharma Publisher,,
http://www.pharmaresearchlibrary.com/,Pharma Research Library,,
http://pharmresfoundation.com/,Pharmaceutical Research Foundation,,
http://www.pharmainfo.in/,PharmaInfo,,
http://www.pharmainterscience.com/,PharmaInterScience Publishers,,
http://www.pharmascope.org/,Pharmascope Publications,,
http://philair.ph/publication/index.php/index/index,Philippine Association of Institutions for Research,PAIR,
https://sites.google.com/site/photonfoundationorganization/,Photon Foundation,,
http://pjpub.org/,Pinnacle Journal Publication,,
http://prj.co.in/,Pinnacle Research Journals,PRJ,
http://www.pspchv.com/,Pioneer Scientific Publisher,,
http://www.piscomed.com/,PiscoMed Publishing,,
http://psrcentre.org/,Planetary Scientific Research Center,PSRC,
http://www.platinumglobaljournals.org/,Platinum Global Journals,,
http://premierpublishers.org/,Premier Publishers,,
http://www.pressacademia.org/,PressAcademia,,
http://www.primejournal.org/index.html,Prime Journals,,
http://www.prjp.org/index.htm,Pristine Research Journal Publications,PRJP,
http://www.prjpublication.com/index.html,Priyanka Research Journal Publication,,
http://www.eu-print.org/ilk.php,International Journal of Academic Research,Publisher,
http://www.idpublications.org/,Progressive Academic Publishing,,
http://www.pscipub.com/MWP/,Progressive Science Publications,,
http://www.projectinnovation.biz/,Project Innovation,,
http://www.projectinnovation.com/,Project Innovation [alt],,
http://www.projournals.org/,Professional Journals,ProJournals,
http://www.proscience-journals.com/default.php,Proscience Journals,,
http://www.prudencejournals.org/index.htm,Prudence Journals,,
http://prudentjournals.org/IRJCP/,Prudent Journals,,
http://www.pubicon.com/,Pubicon International Publications,Pubicon Journals,
http://www.aiscience.org/psf/index.html,Public Science Framework,,
http://phosciences.com/,Publishing House of Sciences,PHS,
http://www.pulsus.com/,Pulsus Group,,
http://www.purplejournals.org/,Purple Journals,,
http://www.pphmj.com/,Pushpa Publishing House,,
http://www.pyrexjournals.org/,Pyrex Journals,,
http://www.qingres.com/,Qingres,,
http://quazzyjournals.org/index.htm,Quazzy Journals,,
http://www.questjournals.org/index.html,Quest Journals,,
http://rdmodernresearch.com/,R&D Modern Research Publication,,
https://sites.google.com/a/randspublications.org/randspublications/home,R & S Publications [Link dead as of 2013-07-04],,
http://www.ra-j.org/,RAJ Group,,
http://ratingacademy.com.tr/web/index.php/en/,Rating Academy,,
http://readersinsight.net/,Readers Insight Publishers,,
http://recentscience.org/,Recent Science,,
http://www.rfppl.co.in/index.php,Red Flower Publication Private Limited,,
http://www.redfame.com/home/,RedFame Publishing,,
http://www.remedypublications.com/,Remedy Publications,,
https://renupublishers.com/,Renu Publishers,,
http://www.rajournals.in/,Research & Analysis Journals,RA Journals,
http://www.rassweb.com/,Research Academy of Social Sciences,RASS,
http://resealert.com/,Research Alert Journals,,
http://www.resindia.org/,Research and Educational Society,,
http://riojournals.com/home/,Research and Information Organization,RIO,
http://www.rekpub.com/,Research and Knowledge Publication,,
http://www.rsisinternational.org/,Research and Scientific Innovation Society,RSIS,
http://www.rroij.com/,Research & Reviews,International Journals,
http://rcmss.com/,Research Centre for Management and Social Studies,RCMSS,
http://recopublisher.org/index.php/Recopublisher,Research Consultants and Publisher,,
http://rfh.org.pk/,Research Foundation for Humanity,RFH,
http://www.ripublication.com/,Research India Publications,RIP,
http://www.ripknet.org/,Research Institute for Progression of Knowledge,RIPK,
http://journal.ristas.org/,"Research Institute for Science, Technology, and Society",RISTaS,
http://www.researchjournalz.com/,Research Journal,,
http://researchleap.com/,ResearchLEAP,,
http://researchopenworld.com/,Research Open,,
http://www.researchpublish.com/,Research Publish Journals,,
http://researchpub.org/index.html,Research Publisher,,
http://rpublishing.org/,Research Publishing Group,,
http://rstpublishers.com/,"Research, Science, and Technology Publishers",RST,
http://researchscript.com/,Research Script,,
http://www.researchtrend.net/,Research Trend,,
http://www.researchwebpub.org/,Research WebPub,,
http://www.researchjournali.com/index.php,Researchjournali,,
http://revistas-academicas.com/,Revistas Academicas,,
http://www.revotechpress.com/,Revotech Press,,
http://www.rgsociety.org/,RG Education Society,RG Journals of Scientific Research,
http://www.risingvision.org/index.html,Rising Vision,RV,
http://rossscience.org/index.php,Ross Science Publishers,,
http://rspublication.com/,RS Publication,,
http://www.rutveg.com/,"Rutveg Publishing, Inc.",,
http://researchworld.org/,ResearchWorld,RW,
http://www.sachajournals.com/,Sacha And Diamond Academic Publishers,,
http://www.jicep.com/?page=aboutsageya,Sageya Publishers,,
http://www.sadgurupublications.com/ContactUs.aspx,Sadguru Publications,,
http://www.saiompublications.com/,Sai Om Publications,,
http://sphinxsai.com/index.htm,Sai Scientific Communications,,
http://www.ijplsjournal.com/index.html,Sakun Publishing House,SPH,
http://www.samanmjournals.org/,SAMANM Group of Research Publications,SGRP,
http://sispress.org/,Sanford Inter Science Press,,
http://www.sansgroup.org/,Sans Publishing Group,,
http://www.sapientpress.com/index.html,Sapient Press,,
http://savantjournals.org/,Savant Journals,,
http://www.journals.savap.org.pk/,SAVAP International,,
http://savvysciencepublisher.com/,Savvy Science Publisher,,
http://www.scholarjournals.org/,Scholar Journals [Link dead as of 2013-04-20],,
http://scholarpeople.org/,Scholar People,,
http://www.scholarpublications.in/index.html,Scholar Publications,,
http://www.ssjournals.com/,Scholar Science Journals,,
http://www.scholarena.com/,ScholArena,,
http://scholarlinkresearch.com/,Scholarlink Resource Centre Limited,,
http://www.sarjournals.org/index.html,Scholarly and Academic Research Journals,SARJ,
http://scholarly-journals.com/index.htm,Scholarly Journals,,
http://www.srjis.com/,Scholarly Research Journal’s,,
http://www.srpublishers.org/,Scholarly Research Publisher,,
http://saspublisher.com/,Scholars Academic and Scientific Publishers,SAS Publishers,
http://www.scischolars.com/,Scholars Scitech Research,,
http://scholarsmepub.com/,Scholars Middle East Publishers,,
http://scholarsresearchlibrary.com/,Scholars Research Library,,
http://www.scholarshub.net/,ScholarsHub.net,,
http://thescholedge.org/,Scholedge R&D Center,,
http://www.scholink.org/Home.html,Scholink,,
http://www.scholoxy.org/open-access-journals.php,Scholoxy Publications,,
http://www.sci-africpublishers.org/,Sci-Afric Publishers,,
http://sci-edit.net/journal/,Sci-Edit Publications,,
http://sciforschenonline.org/,Sci Forschen,,
http://scidoc.org/index.php,SciDoc Publishers,,
http://sciedu.ca/web/,Sciedu Press,,
http://www.sersc.org/,Science & Engineering Research Support soCiety,SERSC,
http://scik.org/,Science & Knowledge Publishing Corporation Limited,,
http://thesai.org/,The Science and Information Organization,SAI,
http://www.sandkrs.com/index-2.html,Science and Knowledge Research Society,S & K Research Society,
http://www.sciacademypublisher.com/,Science Academy Publisher,,
http://scialert.net/index.php,Science Alert,,
http://www.todayscience.org/,Science and Education Centre of North America,,
http://www.sciepub.com/portal/Home,Science and Education,SciEP sciepub.com,
http://www.seipub.org/,Science and Engineering Publishing Company,,
http://scitechc.com/index.php/index,Science and Technology Central,,
http://www.scitecpub.com/,Science and Technology Publishing,,
http://sciarena.com/MWP/,Science Arena Publications,,
http://www.ejournalnet.com/,Science Education Foundation,,
http://explorerpub.com/en/,Science Explorer Publications,explorerpub.com,
http://www.sciencefairopenlib.com/index.html,Science Fair Open Library,SFOL,
http://scienceflora.org/,ScienceFlora,,
http://scihub.org/,Science Huβ,,
http://www.sciipub.com/,Science Instinct Publications,,
http://www.sjpub.org/,Science Journal Publication,SJP,
http://scienceparkjournals.com/,Science Park Journals,,
http://www.sproc.org/index.htm,Science Park Research Organization and Counseling,SPROC,
http://www.thescipub.com/,Science Publications,,
http://www.sciencepublication.org/,Science Publications,,
http://thesciencepublishers.com/,Science Publishers,TSP,
http://www.sciencepubco.com/,Science Publishing Corporation,,
http://www.sciencepublishinggroup.com/home/index.aspx,Science Publishing Group,,
http://www.scienceq.org/,Science Q Publishing Group,,
http://www.sciencerecord.com/,Science Record Journals,,
http://www.scirea.org/,Science Research Association,SCIREA,
http://www.scienceresearchlibrary.com/,Science Research Library,SRL,
http://sciencesights.com/j/home.php?x=0,Science Sights,,
http://www.ss-pub.org/,Science Signpost Publishing Inc.,SSPub,
http://www.sciencetarget.com/,Science Target,,
http://www.sciencewebpublishing.net/,Science Web Publishing,Scienceweb Publishing,
http://www.sciencedomain.org/,ScienceDomain International,,
http://www.sciencedomains.org/,ScienceDomain International [alt],,
http://www.science-line.com/index/,Scienceline Publications,,
http://www.sciencesolve.com/,ScienceSolve,,
http://www.scenrp.com/,Sciences & Engineering Research Publication,,
http://www.sciencescript.org/,ScienceScript,,
http://www.scienpress.com/Default.asp,Scienpress Ltd.,,
http://sciencevier.com/,Sciencevier,,
http://scientonline.org/,Scient Open Access,,
http://www.sci-en-tech.com/index.html,ScienTech Publisher,,
http://scientiaricerca.com/,Scientia Ricerca,,
http://www.scientiasocialis.lt/?q=node/5,Scientia Socialis,,
http://www.sapub.org/journal/index.aspx,Scientific & Academic Publishing,,
http://www.scientificadvances.co.in/,Scientific Advances Publishers,,
http://www.sapub.org/journal/index.aspx,Scientific & Academic Publishing,SAP,
http://ase-scoop.org/journals.html,Scientific Cooperations,,
http://scientificfederation.com/index.php,Scientific Federation,SciFed,
http://scientificfuturegroup.com/,Scientific Future,,
http://www.siats.co.uk/,Scientific Institute For Advanced Training and Studies,SIATS,
http://www.scientific-journals.co.uk/,Scientific Journals,,
http://www.scientificjournals.org/,Scientific Journals International,,
http://www.scientificliterature.org/,Scientific Literature,,
http://www.scipublish.com/,Scientific Online Publishing,,
http://www.scientificoajournals.org/index.php,Scientific Open Access Journals,SOAJ,
http://thescientificpages.org/,The Scientific Pages,,
http://waprogramming.com/index.php,Scientific Perspectives Publishing,Scipers,
http://www.sciencebeingjournal.com/,Scientific Planet,,
http://sciplatform.com/journals/index.php/index/index,Scientific Platform Online Journals,,
http://scigatejournals.com/publications/,Scientific Research Gate,,
http://www.scirp.org/,Scientific Research Publishing,SCIRP,
http://scientifictimes.org/index.html,Scientific Times,,
http://www.scientificviewers.com/,Scientific Viewers,,
http://www.scientificwebjournals.com/,ScientificWebJournals,SWJ,
